doc_id,task,row_key,column,field_type,value_correct
D024,T1,2567-พช-356,หมายเหตุ,ข้อความ,
D024,T1,2567-สค-071,รหัสกิจกรรม,ข้อความ,2567-สค-071
D024,T1,2567-สค-071,ชื่อกิจกรรม,ข้อความ,โครงการจัดทำแผนศูนย์พัฒนาเด็กเล็ก
D024,T1,2567-สค-071,หน่วยงานรับผิดชอบ,ข้อความ,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองสี่
D024,T1,2567-สค-071,งบจัดสรร,เงินบาท,178500
D024,T1,2567-สค-071,เบิกจ่าย,เงินบาท,157000
D024,T1,2567-สค-071,จำนวนผู้เข้าร่วม,จำนวนนับ,
D024,T1,2567-สค-071,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D024,T1,2567-สค-071,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D024,T1,2567-สค-071,หมายเหตุ,ข้อความ,
D024,T1,2567-ศษ-554,รหัสกิจกรรม,ข้อความ,2567-ศษ-554
D024,T1,2567-ศษ-554,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการการท่องเที่ยวโดยชุมชน
D024,T1,2567-ศษ-554,หน่วยงานรับผิดชอบ,ข้อความ,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองสี่
D024,T1,2567-ศษ-554,งบจัดสรร,เงินบาท,709500
D024,T1,2567-ศษ-554,เบิกจ่าย,เงินบาท,453500
D024,T1,2567-ศษ-554,จำนวนผู้เข้าร่วม,จำนวนนับ,185
D024,T1,2567-ศษ-554,กลุ่มเป้าหมาย,รายการ,ผู้ค้าในตลาดสด
D024,T1,2567-ศษ-554,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D024,T1,2567-ศษ-554,หมายเหตุ,ข้อความ,
D024,T1,2567-พช-263,รหัสกิจกรรม,ข้อความ,2567-พช-263
D024,T1,2567-พช-263,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการกองทุนสวัสดิการชุมชน
D024,T1,2567-พช-263,หน่วยงานรับผิดชอบ,ข้อความ,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองสี่
D024,T1,2567-พช-263,งบจัดสรร,เงินบาท,539500
D024,T1,2567-พช-263,เบิกจ่าย,เงินบาท,499500
D024,T1,2567-พช-263,จำนวนผู้เข้าร่วม,จำนวนนับ,
D024,T1,2567-พช-263,กลุ่มเป้าหมาย,รายการ,ครัวเรือนยากจน
D024,T1,2567-พช-263,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D024,T1,2567-พช-263,หมายเหตุ,ข้อความ,
D024,T1,2567-กษ-871,รหัสกิจกรรม,ข้อความ,2567-กษ-871
D024,T1,2567-กษ-871,ชื่อกิจกรรม,ข้อความ,โครงการจัดเก็บข้อมูลระบบประปาหมู่บ้าน
D024,T1,2567-กษ-871,หน่วยงานรับผิดชอบ,ข้อความ,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองสี่
D024,T1,2567-กษ-871,งบจัดสรร,เงินบาท,843000
D024,T1,2567-กษ-871,เบิกจ่าย,เงินบาท,774500
D024,T1,2567-กษ-871,จำนวนผู้เข้าร่วม,จำนวนนับ,184
D024,T1,2567-กษ-871,กลุ่มเป้าหมาย,รายการ,กลุ่มเปราะบางและผู้ด้อยโอกาส
D024,T1,2567-กษ-871,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D024,T1,2567-กษ-871,หมายเหตุ,ข้อความ,
D024,T1,2567-สธ-872,รหัสกิจกรรม,ข้อความ,2567-สธ-872
D024,T1,2567-สธ-872,ชื่อกิจกรรม,ข้อความ,กิจกรรมสำรวจข้อมูลศูนย์พัฒนาเด็กเล็ก
D024,T1,2567-สธ-872,หน่วยงานรับผิดชอบ,ข้อความ,รพ.สต.คลองสี่
D024,T1,2567-สธ-872,งบจัดสรร,เงินบาท,501000
D024,T1,2567-สธ-872,เบิกจ่าย,เงินบาท,289000
D024,T1,2567-สธ-872,จำนวนผู้เข้าร่วม,จำนวนนับ,
D024,T1,2567-สธ-872,กลุ่มเป้าหมาย,รายการ,เด็กและเยาวชน
D024,T1,2567-สธ-872,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D024,T1,2567-สธ-872,หมายเหตุ,ข้อความ,
D025,T1,2567-สธ-274,รหัสกิจกรรม,ข้อความ,2567-สธ-274
D025,T1,2567-สธ-274,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดประชุมคุณภาพชีวิตผู้สูงอายุ
D025,T1,2567-สธ-274,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D025,T1,2567-สธ-274,งบจัดสรร,เงินบาท,360500
D025,T1,2567-สธ-274,เบิกจ่าย,เงินบาท,299000
D025,T1,2567-สธ-274,จำนวนผู้เข้าร่วม,จำนวนนับ,
D025,T1,2567-สธ-274,กลุ่มเป้าหมาย,รายการ,อาสาสมัครป้องกันภัยฝ่ายพลเรือน
D025,T1,2567-สธ-274,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D025,T1,2567-สธ-274,หมายเหตุ,ข้อความ,
D025,T1,2567-กษ-204,รหัสกิจกรรม,ข้อความ,2567-กษ-204
D025,T1,2567-กษ-204,ชื่อกิจกรรม,ข้อความ,โครงการอบรมเชิงปฏิบัติการเศรษฐกิจฐานราก
D025,T1,2567-กษ-204,หน่วยงานรับผิดชอบ,ข้อความ,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอเมือง
D025,T1,2567-กษ-204,งบจัดสรร,เงินบาท,189000
D025,T1,2567-กษ-204,เบิกจ่าย,เงินบาท,178000
D025,T1,2567-กษ-204,จำนวนผู้เข้าร่วม,จำนวนนับ,
D025,T1,2567-กษ-204,กลุ่มเป้าหมาย,รายการ,ผู้นำชุมชนและปราชญ์ชาวบ้าน
D025,T1,2567-กษ-204,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D025,T1,2567-กษ-204,หมายเหตุ,ข้อความ,
D025,T1,2567-ศษ-926,รหัสกิจกรรม,ข้อความ,2567-ศษ-926
D025,T1,2567-ศษ-926,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดเก็บข้อมูลครัวเรือนยากจนเป้าหมาย
D025,T1,2567-ศษ-926,หน่วยงานรับผิดชอบ,ข้อความ,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอเมือง
D025,T1,2567-ศษ-926,งบจัดสรร,เงินบาท,383000
D025,T1,2567-ศษ-926,เบิกจ่าย,เงินบาท,330000
D025,T1,2567-ศษ-926,จำนวนผู้เข้าร่วม,จำนวนนับ,
D025,T1,2567-ศษ-926,กลุ่มเป้าหมาย,รายการ,ผู้ปกครองเด็กก่อนวัยเรียน
D025,T1,2567-ศษ-926,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D025,T1,2567-ศษ-926,หมายเหตุ,ข้อความ,
D025,T1,2567-กษ-567,รหัสกิจกรรม,ข้อความ,2567-กษ-567
D025,T1,2567-กษ-567,ชื่อกิจกรรม,ข้อความ,โครงการตรวจเยี่ยมเศรษฐกิจฐานราก
D025,T1,2567-กษ-567,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D025,T1,2567-กษ-567,งบจัดสรร,เงินบาท,534000
D025,T1,2567-กษ-567,เบิกจ่าย,เงินบาท,299000
D025,T1,2567-กษ-567,จำนวนผู้เข้าร่วม,จำนวนนับ,
D025,T1,2567-กษ-567,กลุ่มเป้าหมาย,รายการ,ผู้นำชุมชนและปราชญ์ชาวบ้าน
D025,T1,2567-กษ-567,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D025,T1,2567-กษ-567,หมายเหตุ,ข้อความ,
D025,T1,2567-กษ-989,รหัสกิจกรรม,ข้อความ,2567-กษ-989
D025,T1,2567-กษ-989,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดเก็บข้อมูลกลุ่มวิสาหกิจชุมชน
D025,T1,2567-กษ-989,หน่วยงานรับผิดชอบ,ข้อความ,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอเมือง
